product_name,category,deskripsi,indikasi_umum,dosis,aturan_pakai
ketomed 2  cream 15 g,kulit," ketomed 2  cream 15 g adalah obat yang mengandung ketoconazole  ketoconazole merupakan agen antijamur imidazol yang bekerja dengan cara menghambat aktivitas cyp450 jamur  sehingga menurunkan biosintesis ergosterol dan menghambat pembentukan membran sel jamur dan juga menghambat beberapa enzim jamur   
obat ini digunakan untuk infeksi dermatofita pada kulit atau kuku tangan  tidak pada kuku kaki   kandidiasis mukokutan kronis yang tidak responsif terhadap nistatin dan obat obat lain  infeksi mikosis sistemik  kandidiasis  paraksidioidomikasis  cocci dioidomycosis  hiptoplasmosis    ", infeksi dermatofita pada kulit atau kuku tangan  tidak pada kuku kaki   kandidiasis mukokutan kronis yang tidak responsif terhadap nistatin dan obat obat lain  infeksi mikosis sistemik  kandidiasis  paraksidioidomikasis  cocci dioidomycosis  hiptoplasmosis   ," dewasa  oleskan 1 sampai 2 kali per hari pada tempat yang infeksi   
durasi pengobatan   p  versikolor  2 3 minggu   t  korporis  3 4 minggu   t  pedis  4 6 minggu    t  kruris  2 4 minggu   infeksi ragi  2 3 minggu   dermatitis seboroik  2 4 minggu  ", oleskan tipis pada bagian yang infeksi  
sagestam 0 1  cream 10 g,kulit, sagestam 0 1  cream merupakan sediaan topikal berbentuk cream yang digunakan untuk mengobati penyakit kulit akibat infeksi oleh bakteri yang peka  sagestam mengandung gentamicin yang termasuk golongan antibiotik aminoglikosida yang digunakan secara luas terutama untuk mengobati infeksi infeksi yang disebabkan oleh bakteri gram negatif  seperti pseudomonas  proteus  serratia  dan staphylococcus  gentamicin juga digunakan untuk septikemia  keracunan darah oleh bakteri patogenik dan atau zat zat yang dihasilkan oleh bakteri tersebut   meningitis  radang selaput otak   infeksi saluran kemih  saluran pernafasan  saluran pencernaan  infeksi pada kulit  tulang  dan jaringan lunak  dalam penggunaan obat ini harus sesuai dengan petunjuk dokter  ," informasi obat ini hanya untuk kalangan medis  
infeksi kulit primer seperti folikulitis superfisial  furunkulosis  impetigo kontagiosa  pioderma gangrenosa  infeksi kulit sekunder seperti dermatitis eksematus infeksiosa  akne pustular  psoriasis pustular  dermatitis seboroik terinfeksi  dermatitis kontak  "," penggunaan obat ini harus sesuai dengan petunjuk dokter 
oleskan 3 4 kali sehari 
pada impetigo contagiosa  krusta harus dibuang sebelum sagestam dioleskan  ", oleskan pada bagian yang dibutuhkan secara merata 
thrombophob gel 20 g,kulit, thrombophob gel merupakan sediaan topikal berbentuk gel yang mengandung sodium heparin  heparin merupakan suatu antikoagulan yang dapat mencegah terbentuknya gumpalan gumpalan dalam darah dan membantu memcahkan pembekuan darah yang telah terbentuk  obat ini digunakan untuk flebitis superfisial  penyempitan pembuluh vena  cedera karena olahraga dan kecelakaan  , obat ini digunakan untuk flebitis superfisial  penyempitan pembuluh vena  cedera karena olahraga dan kecelakaan  , 2 3 kali sehari dioleskan tipis pada kulit  , dioleskan pada area yang sakit 
gentasolon cream 5 g,kulit, gentasolon cream mengandung fluocinolone acetonide dan gentamisin sulfat sehingga menggabungkan kortikosteroid dengan antibiotik spektrum luas dan memiliki sifat anti inflamasi  anti alergi  antipruritus dan antibakteri  gentasolon memiliki nilai khusus pada penyakit kulit yang rumit oleh infeksi lokal  obat ini digunakan untuk pengobatan topikal penyakit kulit misalnya dermatitis atopik  terutama bentuk yang terinfeksi  neurodermatitis  dermatitis seboroik  eksim  dermatitis kontak  dermatitis eksfoliatif  pruritus anogenital  dalam penggunaan obat ini harus sesuai dengan petunjuk dokter  ," informasi obat ini hanya untuk kalangan medis    
pengobatan topikal penyakit kulit misalnya dermatitis atopik  terutama bentuk yang terinfeksi  neurodermatitis  dermatitis seboroik  eksim  dermatitis kontak  dermatitis eksfoliatif  pruritus anogenital  "," penggunaan obat ini harus sesuai dengan petunjuk dokter 
oleskan krim 2 3 x sehari ", krim dioleskan pada area kulit yang radang sakit 
bioplacenton gel 15 g,kulit, bioplacenton merupakan obat yang mengandung placenta extract dan neomycin sulfate  obat ini biasa digunakan untuk mengobati luka bakar  luka dengan infeksi  serta luka kronik dan jenis luka yang lain  ekstrak plasenta bekerja dengan memicu pembentukan jaringan baru dan untuk wound healing  sedangkan neomycin bekerja dengan mencegah atau mengatasi infeksi bakteri gram negatif pada area luka  dalam penggunaan obat ini harus sesuai dengan petunjuk dokter  ," informasi obat ini hanya untuk kalangan medis  
luka bakar  luka dengan infeksi  serta luka kronik dan jenis luka yang lain  "," penggunaan obat ini harus sesuai dengan petunjuk dokter 
oleskan 4 6 x sehari atau sesuai kebutuhan pada area luka  ", dioleskan pada kulit yang sakit  lepuh  terbakar setelah kulit dibersihkan dan dikeringkan  
caladine lotion 60 ml,kulit, caladine lotion merupakan lotion anti gatal yang mengandung calamine  zinc oxyde dan diphenhydramine hcl  caladine lotion digunakan untuk mengobati gatal karena biang keringet  udara panas  gigitan serangga  selain itu dapat digunakan sebagai antialergi  antideptik dan penyejuk kulit , mengobati gatal karena biang keringet  udara panas  gigitan serangga  selain itu dapat digunakan sebagai antialergi  antideptik dan penyejuk kulit , 2 4 kali sehari , bersihkan bagian kulit yang gatal lalu oleskan  sebaiknya digunakan sehabis mandi pagi dan sore  
acyclovir 5  cream 5 g,kulit, acyclovir cream merupakan obat generik yang mengandung zat aktif acyclovir yang digunakan untuk mengobati infeksi akibat virus seperti pengobatan infeksi herpes simpleks pada kulit   membran mukosa  termasuk herpes genital awal   rekuren  pencegahan infeksi herpes simpleks berulang pada pasien imunokompeten  profilaksis herpes simpleks pada pasien immunocompromised  pengobatan herpes zoster  obat ini bekerja dengan cara menghambat virus herpes simplex dna polymerase dan replikasi dna virus  sehingga mencegah sintesa dna virus tanpa mempengaruhi sel normal  sel tubuh   dalam penggunaan obat ini harsu sesuai dengan petunjuk dokter  ," informasi obat ini hanya untuk kalangan medis    
pengobatan infeksi herpes simpleks pada kulit   membran mukosa  termasuk herpes genital awal   rekuren  pencegahan infeksi herpes simpleks berulang pada pasien imunokompeten  profilaksis herpes simpleks pada pasien immunocompromised  pengobatan herpes zoster  "," penggunaan obat ini harus sesuai dengan petunjuk dokter   
oleskan 5 kali sehari dengan interval 4 jam selama 4 10 hari  ", dioleskan pada area infeksi yang sakit setelah kulit dibersihkan dan dikeringkan  
digenta cream 10 g,kulit, digenta cream adalah obat oles yang mengandung gentamycin 0 1  dan betamethasone 0 05   obat ini digunakan untuk pengobatan penyakit kulit seperti inflamasi pada dermatosis yang peka terhadap kortikosteroid dan disertai oleh infeksi sekunder oleh bakteri tertentu  dalam penggunaan obat ini harus sesuai dengan petunjuk dokter  ," informasi obat ini hanya untuk kalangan medis  
dermatosis yang responsif terhadap kortikosteroid dengan komplikasi infeksi sekunder "," penggunaan obat ini harus sesuai dengan petunjuk dokter 
oleskan krim 2 x sehari ", krim dioleskan pada area kulit yang radang sakit 
carmed 10  krim 40 g,kulit, carmed 10  krim 40 g digunakan untuk mengobati masalah hiperkeratosis  kekeringan pada iktiosis dan kondisi sejenis yang ditandai oleh kulit kering  kasar  dan bersisik  dalam penggunaan obat ini harus sesuai dengan petunjuk dokter  ," informasi obat ini hanya untuk kalangan medis  
iktiosis dan kulit kering  hiperkeratosis  kulit bersisik  pada psoriasis  dermatitis atopik  "," penggunaan obat ini harus sesuai dengan petunjuk dokter 
2 x sehari oleskan tipis ", dioleskan tipis tipis pada bagian yang kering  bersisik atau kulit bermasalah 
mometasone cream 10 g,kulit, mometasone cream digunakan untuk meringankan manifestasi inflamasi dan pruritus dari dermatosis yang responsif terhadap kortikosteroid  psoriasis  dermatitis atopik  dalam penggunaan obat ini harus sesuai dengan petunjuk dokter  ," informasi obat ini hanya untuk kalangan medis  
meringakan manifestasi inflamasi dan pruritus dari dermatosis yang responsif terhadap kortikosteroid  psoriasis  dermatitisk atopik "," penggunaan obat ini harus sesuai dengan petunjuk dokter 
oleskan 1 x sehari ", oleskan pada bagian yang sakit 
bactoderm 2  cream 5 g,kulit, bactoderm 2  cream 5 g adalah obat yang mengandung mupirocin  obat ini digunakan untuk mengatasi infeksi bakteri pada kulit terutama yang disebabkan oleh bakteri gram positif seperti staphylococcus aureus dan staphylococcus pyogenes yang menyebabkan impetigo  folikulitis  karbunkel serta bisul  dalam penggunaan obat ini harus sesuai dengan petunjuk dokter  ," informasi obat ini hanya untuk kalangan medis  
infeksi kulit primer akut  misalnya impetigo  folikulitis  furunkulosis "," penggunaan obat ini harus sesuai dengan petunjuk dokter 
dewasa dan anak   oleskan hingga 3 x sehari selama s d 10 hari ", dioleskan pada area kulit yang sakit radang 
ecosol nacl 0 9   infus 100 ml  natrium chloride   sodium chloride ,lainnya, ecosol nacl 100 ml merupakan cairan infus yang mengandung nacl 0 9   natrium klorida 0 9 g dan aqua pro injeksi hingga 100 ml   infus ini digunakan sebagai pengganti cairan isotonik plasma  mengatasi kekurangan natrium klorida  alkalosis hipokloremik  dan sebagai larutan pengantar untuk pengobatan tambahan  natrium klorida merupakan garam utama yang berperan dalam mempertahakan kondisi osmosis darah dan jaringan  perubahan kadar natrium dan klorida akan mengubah kondisi ini dan memengaruhi pergerakan cairan dan difusi garam dalam jaringan seluler   dalam penggunaan obat ini harus sesuai dengan petunjuk dokter   ," informasi obat ini hanya untuk kalangan medis 
  pengganti cairan isotonis plasma 
  kekurangan natrium dan klorida 
  alkalosis hipokloremik 
  larutan pengantar untuk pengobatan tambahan "," penggunaan obat ini harus sesuai dengan petunjuk dokter 
dosis  kecepatan infus  dan durasi pemberian bersifat individual berdasarkan kondisi tiap pasien  kondisi seperti usia  berat badan  dan hasil laboratorium pasien  "," secara intravena 
sesuai dengan petunjuk dokter "
lapibal 500 mcg 10 kapsul,lainnya, lapibal 500 mcg mengandung mecobalamin yang merupakan satu bentuk kimiawi nya berupa co enzyme dari b12  obat ini digunakan untuk mengobati neuropati perifer  saraf tepi  dan anemia megaloblastik yang disebabkan oleh defisiensi vitamin b12  dalam penggunaan obat ini harus sesuai dengan petunjuk dokter  ," informasi obat ini hanya untuk kalangan medis   
neuropati perifer  anemia megalobastik karena defisiensi vitamin b12 "," penggunaan obat ini harus sesuai dengan petunjuk dokter   
3 x sehari 1 kapsul  dapat menyesuaikan dosis tergantung pada usia dan tingkat keparahan pasien ", sebelum atau sesudah makan 
forumen 5 mg ml ear drops 10 ml,lainnya, forumen ear drop 10 ml mengandung natrium docusate yang merupakan obat yang digunakan untuk membantu menyingkirkan serumen atau kotoran telinga  forumen ear drop merupakan cairan yang dapat mengencerkan kotoran pada telinga sehingga membuat telinga kembali bersih  dalam penggunaan obat ini harus sesuai dengan petunjuk dokter  ," informasi obat ini hanya untuk kalangan medis  
 membantu membersihkan serumen telinga "," penggunaan obat ini harus sesuai dengan petunjuk dokter 
 teteskan secukupnya pada telinga yang mau dibersihkan  tidak boleh lebih dari 2 malam berturut turut ", diteteskan pada telinga 
methycobal 500 mcg 10 kapsul,lainnya, methycobal mengandung mecobalamin yang merupakan satu bentuk kimiawi nya berupa co enzyme dari b12  obat ini digunakan untuk mengobati neuropati perifer  saraf tepi  dan anemia megaloblastik yang disebabkan oleh defisiensi vitamin b12  dalam penggunaan obat ini harus sesuai dengan petunjuk dokter  ," informasi obat ini hanya untuk kalangan medis   
neuropati perifer  anemia megalobastik karena defisiensi vitamin b12 "," penggunaan obat ini harus sesuai dengan petunjuk dokter   
3 x sehari 1 kapsul  dapat menyesuaikan dosis tergantung pada usia dan tingkat keparahan pasien ", sebelum atau sesudah makan 
otsu nacl 0 9  infus 100 ml  natrium chloride   sodium chloride ,lainnya, otsu sodium chloride infus 100 ml merupakan cairan infus yang mengandung nacl 0 9   infus ini digunakan untuk mengembalikan keseimbangan elektrolit pada dehidrasi  ion natrium adalah elektrolit utama pada cairan ekstraselular yang diperlukan dalam distribusi cairan dan elektrolit lainnya  ion klorida berperan sebagai buffering agen pada paru paru dan jaringan  ion ini membantu memfasilitasi oksigen dan karbon dioksida untuk berikatan dengan hemoglobin  ion natrium dan ion klorida diatur oleh ginjal yang mengontrol homeostatis dengan absopsi atau ekskresi pada tubulus  dalam penggunaan obat ini harus sesuai dengan petunjuk dokter  ," informasi obat ini hanya untuk kalangan medis  
mengembalikan keseimbangan elektrolit pada dehidrasi  "," penggunaan obat ini harus sesuai dengan petunjuk dokter 
sebagai pengganti cairan atau elektolit tubuh 
dosis  kecepatan infus  dan durasi pemberian bersifat individual berdasarkan kondisi tiap pasien  kondisi seperti usia  berat badan  dan hasil laboratorium pasien  ", sesuai dengan petunjuk dokter  
phenol glycerol 10   obat tetes telinga 5 ml,lainnya, phenol glycerol mengandung bahan aktif phenol 10  yang bekerja sebagai antiseptik  obat tetes ini digunakan untuk mengobati infeksi pada bagian luar dan tengah rongga telinga   , sebagai antiseptik pada bagian luar dan tengah rongga telinga  , sehari 2   3 kali  1   2 tetes pada telinga yang sakit  , diteteskan pada telinga yang sakit  
sirplus sirup rasa strawberry 100 ml,lainnya, sirplus merupakan sirup rasa strawberry yang digunakan untuk campuran puyer  , pelarut obat atau pemanis obat , campurkan 1 bagian obat dengan 3 bagian sirplus sirup , campur 1 bagian bubuk sirplus dengan 5 bagian obat  
otopain ear drop 8 ml,lainnya, otopain ear drop 8 ml mengandung polimiksin b sulfate  neomicyn sulfate  fludrokortison acetate dan lidocain hcl  obat ini digunakan untuk mengatasi penyakit infeksi pada telinga dengan beberapa gejalanya berupa rasa nyeri  bengkak  gatal dan telinga berair  ini merupakan obat kombinasi yang terdiri dari antibiotika  analgetik dan antiradang  antibiotik yang terdapat pada otopain ear drop yaitu polymiksin b sulfate dan neomycin sulfate merupakan antibiotika spektrum luas  anti radang yang terkandung yaitu fludrokortison acetate yang memiliki efek anti inflamasi  anti alergi sekaligus anti gatal  sedangkan untuk analgetik berupa lidocain hcl yang merupakan zat anestesi untuk mengurangi sakit pada telinga  dalam penggunaan obat ini harus sesuai dengan petunjuk dokter  ," informasi obat ini hanya untuk kalangan medis  
otitis eksterna akut  otitis media kronis "," penggunaan obat ini harus sesuai dengan petunjuk dokter 
2 4 x sehari 4 5 tetes ", tetes telinga 
ivermectin 12 mg 20 tablet,lainnya, ivermectin tablet merupakan obat golongan antihelmintik yang digunakan untuk infeksi strongylodiasis usus karena parasit cacing strongyloides stercoralis  obat ini juga dindikasikan untuk infeksi onchocerciasis yang disebabkan oleh parasit onchocerca volvulus  dalam penggunaan obat ini harus sesuai dengan petunjuk dokter  , informasi obat ini hanya untuk kalangan medis  infeksi strongyloidiasis dan onchocerciasis , penggunaan obat ini harus sesuai dengan petunjuk dokter  strongiloidyasis   dosis tunggal 200 mcg kgbb  onchocerciasis  150 mcg kgbb  , harus diminum saat perut kosong   sebelum makan  
akilen ear drop 5 ml,lainnya, akilen ear drop 5 ml obat tetes telinga yang digunakan untuk mengobati infeksi bakteri pada telinga misalnya chronic suppurative otitis media dan externa  dalam penggunaan obat ini harus sesuai dengan petunjuk dokter  , otitis media supuratif dan otitis eksterna ," penggunaan obat ini harus sesuai dengan petunjuk dokter 
untuk dewasa   2 x sehari 6 10 tetes telinga  untuk anak anak   2 x sehari 3 5 tetes telinga  ", teteskan pada telinga yang sakit 
